Id,KeyText,AddedOn,IsChecked,GroupName,GroupId,BaseFrequency,QuoteFrequency,QuotePointFrequency,KEI
2449,пропорции воды и дрожжей для самогона,2022-11-30 16:48:56.508042,0,Самогон,1,618,,,
2450,декстроза для самогона купить,2022-11-30 16:48:56.508042,0,Самогон,1,618,,,
2451,бражка на самогон на дрожжах,2022-11-30 16:48:56.508042,0,Самогон,1,618,,,
2452,самогон из яблок в домашних условиях простой,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
2453,очистка самогона марганцовкой в домашних условиях,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
2454,эссенция для самогона купить,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
2455,настой самогона на черносливе,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
2456,сахарная брага для самогона на дрожжах,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
2457,простой рецепт самогона из яблок,2022-11-30 16:48:56.508042,0,Самогон,1,617,,,
418,калькулятор перегонки спирта сырца,2020-10-30 16:39:24.8369254,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,616,29,27,1.13
684,калькулятор разбавления самогона водой для второй перегонки,2020-10-30 16:36:51.8104563,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,615,23,19,1.09
2458,пропорции сахара воды и дрожжей для самогона,2022-11-30 16:48:56.508042,0,Самогон,1,615,,,
2459,абсент из самогона рецепт,2022-11-30 16:48:56.508042,0,Самогон,1,615,,,
2460,самогон из свеклы,2022-11-30 16:48:56.508042,0,Самогон,1,614,,,
2461,приготовление самогона в домашних условиях дрожжи,2022-11-30 16:48:56.508042,0,Самогон,1,614,,,
2462,очистка самогона углем пропорции,2022-11-30 16:48:56.508042,0,Самогон,1,614,,,
2463,очистка самогона маслом в домашних,2022-11-30 16:48:56.5090381,0,Самогон,1,614,,,
2464,самогон в домашних условиях рецепты видео,2022-11-30 16:48:56.5090381,0,Самогон,1,614,,,
2465,музей самогона,2022-11-30 16:48:56.5090381,0,Самогон,1,613,,,
2466,самогон на кедровых орехах рецепт,2022-11-30 16:48:56.5090381,0,Самогон,1,612,,,
2467,самогон из пророщенной,2022-11-30 16:48:56.5090381,0,Самогон,1,612,,,
2468,самогон 2022 год,2022-11-30 16:48:56.5090381,0,Самогон,1,612,,,
2469,вкус самогона рецепты,2022-11-30 16:48:56.5090381,0,Самогон,1,611,,,
2470,самогон на корне калгана,2022-11-30 16:48:56.5090381,0,Самогон,1,611,,,
2471,яблочный самогон в домашних,2022-11-30 16:48:56.5090381,0,Самогон,1,611,,,
142,калькулятор самогонщика разбавление самогона водой онлайн,2020-10-30 16:33:04.9765734,0,калькулятор разбавления самогона водой,5,610,248,248,2.22
2472,сделать самогон видео,2022-11-30 16:48:56.5090381,0,Самогон,1,610,,,
2473,попугай для самогона купить,2022-11-30 16:48:56.5100366,0,Самогон,1,610,,,
2474,самогон из меда в домашних условиях рецепт,2022-11-30 16:48:56.5100366,0,Самогон,1,610,,,
2475,самогонный калькулятор разбавления самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,610,,,
2476,какая температура перегона самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,610,,,
2477,плохой самогон,2022-11-30 16:48:56.5100366,0,Самогон,1,610,,,
2478,как приготовить домашний коньяк из самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,608,,,
2479,самогон в пластиковой бутылке,2022-11-30 16:48:56.5100366,0,Самогон,1,608,,,
2480,как перегнать второй перегон самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,608,,,
387,калькулятор самогонщика отбор,2020-10-30 16:33:04.9765734,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,607,1,1,1.0
2481,попугай своими руками для самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,607,,,
2482,калькулятор перегон самогона,2022-11-30 16:48:56.5100366,0,Самогон,1,607,,,
2483,почему мутнеет самогон при разбавлении водой,2022-11-30 16:49:21.0793613,0,Самогон,1,607,,,
2484,самогон на киви,2022-11-30 16:49:21.0803604,0,Самогон,1,606,,,
2485,как ставить самогон на дрожжах,2022-11-30 16:49:21.0803604,0,Самогон,1,605,,,
2486,правильный самогон рецепт,2022-11-30 16:49:21.0803604,0,Самогон,1,605,,,
2487,сон самогон,2022-11-30 16:49:21.0803604,0,Самогон,1,604,,,
2488,настойка боярышника на самогоне в домашних условиях,2022-11-30 16:49:21.0803604,0,Самогон,1,604,,,
2489,уголь активированный для очистки самогона купить,2022-11-30 16:49:21.0803604,0,Самогон,1,604,,,
2490,купить активируемый уголь для очистки самогона,2022-11-30 16:49:21.0803604,0,Самогон,1,604,,,
2491,коньяк из самогона на дубовой коре,2022-11-30 16:49:21.0803604,0,Самогон,1,603,,,
2492,хлебный самогон,2022-11-30 16:49:21.0803604,0,Самогон,1,602,,,
2493,на чем быстро настоять самогон,2022-11-30 16:49:21.0803604,0,Самогон,1,602,,,
2494,настойка самогона на скорлупе ореха,2022-11-30 16:49:21.0803604,0,Самогон,1,602,,,
2495,водка из самогона в домашних условиях,2022-11-30 16:49:21.0803604,0,Самогон,1,601,,,
2496,виноградный самогон в домашних,2022-11-30 16:49:21.081356,0,Самогон,1,601,,,
2497,ячменный самогон,2022-11-30 16:49:21.081356,0,Самогон,1,601,,,
2498,очистить самогон перегоном,2022-11-30 16:49:21.081356,0,Самогон,1,601,,,
2499,пшеничный самогон рецепт,2022-11-30 16:49:21.081356,0,Самогон,1,600,,,
2500,самогон из черноплодной рябины в домашних условиях,2022-11-30 16:49:21.081356,0,Самогон,1,600,,,
2501,самогон г,2022-11-30 16:49:21.081356,0,Самогон,1,600,,,
2502,градус первой перегонки самогона,2022-11-30 16:49:21.081356,0,Самогон,1,599,,,
2503,второй перегон самогона как правильно перегнать,2022-11-30 16:49:21.081356,0,Самогон,1,598,,,
2504,очистка углем самогона после второй,2022-11-30 16:49:21.081356,0,Самогон,1,598,,,
2505,первые головы самогона,2022-11-30 16:49:21.081356,0,Самогон,1,598,,,
2506,рецепт самогон на клюкве в домашних,2022-11-30 16:49:21.081356,0,Самогон,1,598,,,
2507,как избавиться от запаха самогона,2022-11-30 16:49:21.081356,0,Самогон,1,598,,,
2508,подкрашиваем самогон,2022-11-30 16:49:21.0823545,0,Самогон,1,598,,,
2509,самогон из виноградного жмыха,2022-11-30 16:49:21.0833533,0,Самогон,1,597,,,
2510,очистка самогона маслом в домашних условиях,2022-11-30 16:49:21.0873418,0,Самогон,1,597,,,
2511,сливовый самогон,2022-11-30 16:49:21.0873418,0,Самогон,1,597,,,
2512,температура капающего самогона,2022-11-30 16:49:21.0873418,0,Самогон,1,597,,,
2513,как сделать самогон без запаха,2022-11-30 16:49:21.0873418,0,Самогон,1,597,,,
2514,как правильно развести самогон водой,2022-11-30 16:49:21.0873418,0,Самогон,1,596,,,
2515,макадамия на самогоне рецепт,2022-11-30 16:49:21.0883416,0,Самогон,1,596,,,
2516,можжевеловый самогон,2022-11-30 16:49:21.0883416,0,Самогон,1,596,,,
2517,как делают перегон самогона,2022-11-30 16:49:21.0883416,0,Самогон,1,596,,,
2518,бетономешалка жрет самогон,2022-11-30 16:49:21.0883416,0,Самогон,1,595,,,
2519,очистить самогон активированным углем в домашних,2022-11-30 16:49:21.0893397,0,Самогон,1,595,,,
329,калькулятор самогонщика отбор голов,2020-10-30 16:33:04.9765734,0,калькулятор самогонщика отбор голов,6,594,240,236,2.19
2520,турбо дрожжи для самогона инструкция,2022-11-30 16:49:21.0893397,0,Самогон,1,594,,,
2521,температура тела самогона,2022-11-30 16:49:21.0893397,0,Самогон,1,594,,,
702,калькулятор самогонщика разбавление для второй перегонки,2020-10-30 16:33:04.9765734,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,593,1,1,1.01
